step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
160.0,16,1335.0,1.3725837758293729,16,3287.0,0.04531271487290411,16,3287.0
165.0,22,1235.0,1.7390955050885968,22,3376.0,0.04554239966967097,22,3376.0
170.0,27,1357.0,0.4650846334005678,27,3498.0,0.016138634863483298,27,3498.0
175.0,34,1514.0,0.4433437171651734,34,3656.0,0.011458511206687286,34,3656.0
180.0,37,1697.0,0.3613389083787735,37,3839.0,0.021675999302865838,37,3839.0
185.0,37,1882.0,0.4751785955747221,37,4024.0,0.017194796839642493,37,4024.0
190.0,37,2067.0,0.7040810416804494,37,4209.0,0.02802374514938088,37,4209.0
195.0,38,2256.0,0.3500332987192431,38,4398.0,0.009724007156877004,38,4398.0
200.0,38,2446.0,0.6000472725498484,38,4588.0,0.021622569991389545,38,4588.0
205.0,34,1942.0,0.42571007525788757,34,4427.0,0.023537225213857912,34,4427.0
210.0,30,1346.0,1.0335693615891803,30,4241.0,0.047722963517640125,30,4241.0
215.0,29,1439.0,1.24528978354959,29,4376.0,0.04647307840863961,29,4376.0
220.0,34,1600.0,1.6093427213548535,34,4537.0,0.041974571789668104,34,4537.0
225.0,39,1778.0,1.144184951220084,39,4717.0,0.028877252654381406,39,4717.0
230.0,40,1970.0,1.408739376922703,40,4909.0,0.023754353100973836,40,4909.0
235.0,40,2169.0,0.7411777160035287,40,5108.0,0.021409678319069453,40,5108.0
240.0,42,2373.0,0.6898467312952782,42,5312.0,0.029043991434455255,42,5312.0
245.0,42,2581.0,0.5074383875792299,42,5520.0,0.018663139792575976,42,5520.0
250.0,42,2791.0,0.672854320226604,42,5730.0,0.019130164245742563,42,5730.0
255.0,42,3001.0,0.7690483102109525,42,5940.0,0.03288964409858363,42,5940.0
260.0,42,3211.0,0.8101756022442943,42,6150.0,0.019426840328617204,42,6150.0
265.0,42,3421.0,0.9292203471966535,42,6360.0,0.017528554935278686,42,6360.0
270.0,43,3633.0,0.4877327068572194,43,6572.0,0.015406356474266348,43,6572.0
275.0,44,3849.0,0.20308220698125792,44,6788.0,0.012182495919691538,44,6788.0
280.0,45,4071.0,0.1838712440969729,45,7010.0,0.011030068632091952,45,7010.0
285.0,46,4298.0,0.2437215721435647,46,7237.0,0.014905267872586886,46,7237.0
290.0,47,4530.0,0.24691244703855,47,7469.0,0.015413579305862037,47,7469.0
295.0,48,4768.0,0.19569731573525226,48,7707.0,0.011739534867578913,48,7707.0
300.0,48,5008.0,0.2293884114525634,48,7947.0,0.00158685363812079,48,7947.0
305.0,48,5248.0,0.3059553529195578,48,8187.0,0.006498340499684008,48,8187.0
310.0,48,5488.0,0.26506119476193013,48,8427.0,0.015900491587398324,48,8427.0
315.0,49,5731.0,0.19290569404949265,49,8670.0,0.0018931616992689702,49,8670.0
320.0,50,5980.0,0.2492146816674222,50,8919.0,0.0028474832615851754,50,8919.0
325.0,50,6230.0,0.1285318183172574,50,9169.0,0.007718481239515902,50,9169.0
330.0,50,6480.0,0.26873648516517484,50,9419.0,0.016147728114902983,50,9419.0
335.0,50,6730.0,0.392277984758394,50,9669.0,0.01312531517951999,50,9669.0
340.0,50,6980.0,0.4793779731078199,50,9919.0,0.008780501265167998,50,9919.0
345.0,50,7230.0,0.3890828700199663,50,10169.0,0.014686500509119346,50,10169.0
350.0,51,7480.0,0.4927274499844363,51,10419.0,0.008339519591282709,51,10419.0
355.0,50,7730.0,0.2324173652433979,50,10669.0,0.001939395399397501,50,10669.0
360.0,51,7985.0,0.23264554226359385,51,10924.0,4.72383096083585e-07,51,10924.0
365.0,52,8240.0,0.0,52,11179.0,0.0,52,11179.0
370.0,52,8495.0,0.06608727023813803,52,11434.0,0.003964443325623156,52,11434.0
375.0,51,8750.0,0.19115884519305146,51,11689.0,0.011467237264130261,51,11689.0
380.0,52,9007.0,0.12251382683945963,52,11946.0,0.007349359738419892,52,11946.0
385.0,48,8583.0,0.24588462220972127,48,11582.0,0.012999567199217228,48,11582.0
390.0,42,7815.0,0.5495258501403336,42,11224.0,0.01896441400881835,42,11224.0
395.0,35,6605.0,0.8485007541342571,35,11404.0,0.023323456461453698,35,11404.0
400.0,38,6672.0,0.9221881156454717,38,11578.0,0.011908084482264669,38,11578.0
405.0,43,6876.0,0.25396993991830413,43,11786.0,0.007687104578142026,43,11786.0
410.0,49,7111.0,0.3211706251947972,49,12021.0,0.007971437299690713,49,12021.0
415.0,49,7356.0,0.209457039953593,49,12266.0,0.0008045325940670407,49,12266.0
420.0,49,7601.0,0.2903838974796292,49,12511.0,0.0047267659644296,49,12511.0
425.0,49,7846.0,0.41817759719449393,49,12756.0,0.012638693768806126,49,12756.0
430.0,49,8091.0,0.43944214111686036,49,13001.0,0.026361256215768465,49,13001.0
435.0,50,8337.0,0.38793130685154237,50,13247.0,0.011720935196182733,50,13247.0
440.0,51,8591.0,0.46680718784531494,51,13501.0,0.016860826711874947,51,13501.0
445.0,52,8847.0,0.2990584891118709,52,13757.0,0.00573728182298983,52,13757.0
450.0,52,9107.0,0.3738306057614624,52,14017.0,0.010219068179876369,52,14017.0
455.0,52,9367.0,0.21685911317663503,52,14277.0,0.00433427385381716,52,14277.0
460.0,52,9627.0,0.33445925699130147,52,14537.0,0.007561288414117021,52,14537.0
465.0,52,9887.0,0.17720306824611606,52,14797.0,0.010630058083150332,52,14797.0
470.0,52,10147.0,0.2311534711252406,52,15057.0,0.0,52,15057.0
475.0,52,10407.0,0.0,52,15317.0,0.0,52,15317.0
480.0,52,10667.0,0.03472856478238443,52,15577.0,0.0020832972274975664,52,15577.0
485.0,52,10927.0,0.09383192859800918,52,15837.0,0.0056287899578889725,52,15837.0
490.0,52,11187.0,0.14670741385340968,52,16097.0,0.008800684694265728,52,16097.0
495.0,52,11447.0,0.2083754519879256,52,16357.0,0.0,52,16357.0
500.0,52,11707.0,0.220028087239424,52,16617.0,0.0,52,16617.0
505.0,52,11967.0,0.021195696072898947,52,16877.0,0.0012714874668805607,52,16877.0
510.0,52,12227.0,0.06977450652750876,52,17137.0,0.004185633264997526,52,17137.0
515.0,52,12487.0,0.12822606816958143,52,17397.0,0.007692025685037878,52,17397.0
520.0,52,12747.0,0.17765458716872953,52,17657.0,0.010657143801363497,52,17657.0
525.0,52,13007.0,0.24383712602068155,52,17917.0,0.004879647278622006,52,17917.0
530.0,52,13267.0,0.3694357071603049,52,18177.0,0.010213510514222892,52,18177.0
535.0,52,13527.0,0.28420292646969086,52,18437.0,0.005771796030901609,52,18437.0
540.0,52,13787.0,0.35604116697407545,52,18697.0,0.008965098185652602,52,18697.0
545.0,52,14047.0,0.2070467433154162,52,18957.0,0.0,52,18957.0
550.0,52,14307.0,0.20891512152258743,52,19217.0,0.0,52,19217.0
555.0,52,14567.0,0.048765617514134586,52,19477.0,0.0029253519804519844,52,19477.0
560.0,52,14827.0,0.1030033701591475,52,19737.0,0.006178966416265596,52,19737.0
565.0,53,15091.0,1.9239390422918726e-06,53,20001.0,1.1541325988553523e-07,53,20001.0
570.0,53,15356.0,0.0,53,20266.0,0.0,53,20266.0
575.0,53,15621.0,0.0,53,20531.0,0.0,53,20531.0
580.0,53,15886.0,0.0,53,20796.0,0.0,53,20796.0
585.0,49,14450.0,0.07983871655710308,49,19962.0,0.001658991142370997,49,19962.0
590.0,39,10444.0,0.5598453956162062,39,19095.0,0.016985996601688518,39,19095.0
595.0,33,7260.0,1.0482500717731082,33,19272.0,0.03436350607205194,33,19272.0
600.0,39,6603.0,1.2489196681632848,39,19453.0,0.034070191755327876,39,19453.0
605.0,45,6819.0,0.23123688002403497,45,19671.0,0.008130753102510022,45,19671.0
610.0,51,7062.0,0.2588957068092574,51,19914.0,0.009720303793088065,51,19914.0
615.0,52,7320.0,0.4620620497826109,52,20175.0,0.02173624071841685,52,20175.0
620.0,49,6685.0,0.35711337302815394,49,19532.0,0.01986747314344022,49,19532.0
625.0,44,5426.0,0.6226242031764042,44,18551.0,0.022879029522435174,44,18551.0
630.0,36,3374.0,1.1033547388730662,36,18742.0,0.04054462004104803,36,18742.0
635.0,42,2425.0,1.2410765777328758,42,17941.0,0.026695140704046275,42,17941.0
640.0,46,2641.0,0.9673397438336894,46,17493.0,0.025793303990195155,46,17493.0
645.0,46,1267.0,1.1527866847682158,46,16704.0,0.038932538418258895,46,16704.0
650.0,44,1401.0,0.9432842649249635,44,16324.0,0.0350534452742116,44,16324.0
655.0,42,1379.0,0.9848043575857776,42,15347.0,0.03457074758707965,42,15347.0
660.0,39,1112.0,1.3384685111855152,39,14367.0,0.036109667476192646,39,14367.0
665.0,34,830.0,1.5640896515723044,34,13372.0,0.05535435363576997,34,13372.0
670.0,31,775.0,2.325418398055292,31,11194.0,0.06933397617317379,31,11194.0
675.0,34,941.0,2.7023362621727567,34,9048.0,0.07912702821628405,34,9048.0
680.0,37,1116.0,2.576832671236065,37,6645.0,0.0621940059640308,37,6645.0
685.0,36,1296.0,2.4193935932141746,36,6141.0,0.040368341028447205,36,6141.0
690.0,36,1476.0,2.1560847885423944,36,6323.0,0.038458356318655414,36,6323.0
695.0,38,1662.0,1.2603616026232582,38,6509.0,0.03964715079062801,38,6509.0
700.0,41,1860.0,0.6595098476261874,41,6707.0,0.033280391909338146,41,6707.0
705.0,43,2065.0,0.9567302639040368,43,6912.0,0.0312269363457359,43,6912.0
710.0,42,2270.0,1.5014422229764972,42,7117.0,0.03779424614449087,42,7117.0
