step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,2.1224440868943932,0,0.0,0.12867826392926163,0,0.0
10.0,0,0.0,3.658943919961651,0,0.0,0.22095525961164045,0,0.0
15.0,1,0.0,4.935507430456993,1,0.0,0.297534253096238,1,0.0
20.0,3,6.0,3.785612624345892,3,8.0,0.2270913608471257,3,8.0
25.0,6,27.0,2.233720259366177,6,29.0,0.13463526379210705,6,29.0
30.0,8,64.0,2.103312368169498,8,66.0,0.12729149053712846,8,66.0
35.0,8,79.0,2.5514084956482357,8,93.0,0.15897474156869829,8,93.0
40.0,11,122.0,2.4582436867602375,11,124.0,0.11592998696157092,11,124.0
45.0,14,181.0,2.3449159999421996,14,183.0,0.06314172166536125,14,183.0
50.0,16,252.0,1.7663357924880887,16,254.0,0.04344499735645411,16,254.0
55.0,20,341.0,0.7527736623486276,20,344.0,0.045754815052688746,20,344.0
60.0,22,443.0,0.8610301877296279,22,446.0,0.05210643864685339,22,446.0
65.0,27,565.0,0.9577081811991869,27,569.0,0.05745105735700403,27,569.0
70.0,27,695.0,1.21389743354624,27,702.0,0.03688793772150494,27,702.0
75.0,28,835.0,1.247628449511206,28,842.0,0.03914517330707529,28,842.0
80.0,29,977.0,0.7657474016520325,29,984.0,0.028063848370058993,29,984.0
85.0,30,1127.0,0.5422910949442101,30,1134.0,0.03253095950475165,30,1134.0
90.0,31,1282.0,0.895855124888734,31,1289.0,0.03557503012413051,31,1289.0
95.0,32,1439.0,0.7660526479624287,32,1446.0,0.025687503669452254,32,1446.0
100.0,33,1603.0,0.6185869062042518,33,1610.0,0.021752383691263505,33,1610.0
105.0,33,1768.0,0.9266739043445006,33,1775.0,0.023440722429620822,33,1775.0
110.0,33,1933.0,0.8176348021591751,33,1940.0,0.0336891590514748,33,1940.0
115.0,36,2105.0,0.39566082907042927,36,2112.0,0.023815777693628457,36,2112.0
120.0,36,2169.0,0.08375509879614514,36,2215.0,0.003656357711108685,36,2215.0
125.0,36,2314.0,0.25135943293404334,36,2356.0,0.003455795273302861,36,2356.0
130.0,33,2059.0,0.47682415715824966,33,2312.0,0.0043549049597979795,33,2312.0
135.0,24,1339.0,1.3303028691580099,24,2239.0,0.03174060628691654,24,2239.0
140.0,18,703.0,1.6897936909440345,18,2339.0,0.06312401247653654,18,2339.0
145.0,23,654.0,1.4314158213437294,23,2439.0,0.043612504241977094,23,2439.0
150.0,31,791.0,0.1429986495291794,31,2577.0,0.008578203331084546,31,2577.0
155.0,38,964.0,0.036026928128627615,38,2751.0,0.002161183451027451,38,2751.0
160.0,39,1159.0,0.13049450082514588,39,2946.0,0.007927068750200704,39,2946.0
165.0,40,1354.0,0.28478811643692364,40,3141.0,0.017458054577870325,40,3141.0
170.0,39,1549.0,0.3172995237768251,39,3336.0,0.019741886972939528,39,3336.0
175.0,40,1748.0,0.3203023895613773,40,3535.0,0.008727459435105125,40,3535.0
180.0,41,1949.0,0.24742438051953783,41,3736.0,0.002474987641504611,41,3736.0
185.0,41,2154.0,0.21023949171126222,41,3941.0,0.0004301104125368269,41,3941.0
190.0,42,2364.0,0.06340468006078588,42,4151.0,0.0038035200996272265,42,4151.0
195.0,42,2574.0,0.1553106471959671,42,4361.0,0.009316775476662693,42,4361.0
200.0,44,2787.0,0.05424595363778591,44,4574.0,0.0032541063969877566,44,4574.0
205.0,41,2742.0,0.23726661731609167,41,4451.0,0.011798273839677052,41,4451.0
210.0,32,2350.0,0.9407101256050582,32,4294.0,0.04204690444162053,32,4294.0
215.0,27,1997.0,1.4980492681523678,27,4430.0,0.06084551513804029,27,4430.0
220.0,31,1950.0,1.6457909293086788,31,4568.0,0.04622804184646196,31,4568.0
225.0,38,2118.0,0.8078889454781054,38,4736.0,0.02073256543816031,38,4736.0
230.0,46,2323.0,0.7559441706367229,46,4943.0,0.012082289860124513,46,4943.0
235.0,44,2475.0,0.6199355358148307,44,4817.0,0.024466083013738187,44,4817.0
240.0,37,2511.0,0.9417128000486183,37,4665.0,0.04301247038778296,37,4665.0
245.0,31,2541.0,1.5938195346259556,31,4829.0,0.06513770315231444,31,4829.0
250.0,38,2698.0,1.7185355925754706,38,5001.0,0.047997520314712765,38,5001.0
255.0,42,2212.0,0.8210667531421697,42,4847.0,0.026406520671840166,42,4847.0
260.0,41,1245.0,0.514209645581,41,4723.0,0.015376510157883315,41,4723.0
265.0,34,707.0,1.0608713969724315,34,4904.0,0.03705646354750968,34,4904.0
270.0,38,806.0,1.2175928405611385,38,5084.0,0.04274670632404038,38,5084.0
275.0,47,1021.0,0.4127943824299415,47,5300.0,0.018069409070519585,47,5300.0
280.0,55,1281.0,0.3205451269328941,55,5560.0,0.009794919897755727,55,5560.0
285.0,59,1570.0,0.144244130296698,59,5850.0,0.008652919320608113,59,5850.0
290.0,59,1865.0,0.16294686368527528,59,6145.0,3.915981164639875e-07,59,6145.0
295.0,55,1958.0,0.24721537432808835,55,6000.0,0.0009398288122569713,55,6000.0
300.0,46,1775.0,0.49824889779446796,46,5819.0,0.01444032513072802,46,5819.0
305.0,40,1567.0,0.8640358643148603,40,6029.0,0.024798285479797056,40,6029.0
310.0,45,1699.0,1.0252826778105055,45,6241.0,0.022516637635056295,45,6241.0
315.0,52,1943.0,0.09659290931531665,52,6485.0,0.005794534575780632,52,6485.0
320.0,58,2219.0,0.006026248873109343,58,6763.0,0.00036150263186018856,58,6763.0
325.0,59,2514.0,0.00015539333092113086,59,7058.0,9.323438822158581e-06,59,7058.0
330.0,59,2809.0,2.2429500780185648e-06,59,7353.0,1.3455009466218145e-07,59,7353.0
335.0,59,3104.0,0.0,59,7648.0,0.0,59,7648.0
340.0,59,3399.0,0.0,59,7943.0,0.0,59,7943.0
345.0,59,3694.0,0.0,59,8238.0,0.0,59,8238.0
350.0,59,3989.0,0.0,59,8533.0,0.0,59,8533.0
355.0,59,4284.0,0.0,59,8828.0,0.0,59,8828.0
360.0,59,4579.0,0.0,59,9123.0,0.0,59,9123.0
365.0,59,4874.0,0.0,59,9418.0,0.0,59,9418.0
370.0,59,5169.0,0.0,59,9713.0,0.0,59,9713.0
375.0,59,5464.0,0.0,59,10008.0,0.0,59,10008.0
380.0,59,5759.0,0.0,59,10303.0,0.0,59,10303.0
385.0,59,6054.0,0.0,59,10598.0,0.0,59,10598.0
390.0,59,6349.0,0.0,59,10893.0,0.0,59,10893.0
395.0,59,6644.0,0.0,59,11188.0,0.0,59,11188.0
400.0,59,6939.0,0.0,59,11483.0,0.0,59,11483.0
405.0,59,7234.0,0.0,59,11778.0,0.0,59,11778.0
410.0,59,7529.0,0.0,59,12073.0,0.0,59,12073.0
415.0,59,7824.0,0.0,59,12368.0,0.0,59,12368.0
420.0,55,7499.0,0.0667294413861941,55,12027.0,0.0014550096407417144,55,12027.0
425.0,45,6230.0,0.5070527957040033,45,11675.0,0.014705004381527293,45,11675.0
430.0,39,5237.0,0.9019245967115963,39,11881.0,0.027349905962412765,39,11881.0
435.0,43,5145.0,1.0193988990947196,43,12086.0,0.021851672514794158,43,12086.0
440.0,51,5387.0,0.11433147328392711,51,12328.0,0.0068591516712399525,51,12328.0
445.0,57,5661.0,0.10086144352129087,57,12602.0,0.006050485480327708,57,12602.0
450.0,59,5952.0,0.1499026641844603,59,12895.0,0.008992361378791858,59,12895.0
455.0,59,6247.0,0.13541144818766554,59,13190.0,1.0278386020384344e-07,59,13190.0
460.0,59,6542.0,0.16251947788548446,59,13485.0,1.0672365664499446e-07,59,13485.0
465.0,59,6837.0,1.8669311173395331e-06,59,13780.0,1.1199346834670264e-07,59,13780.0
470.0,59,7132.0,0.0,59,14075.0,0.0,59,14075.0
475.0,59,7427.0,1.7878611724511908e-06,59,14370.0,1.0725022030301084e-07,59,14370.0
480.0,59,7722.0,2.172204348603986e-06,59,14665.0,1.3030619967630388e-07,59,14665.0
485.0,59,8017.0,0.0,59,14960.0,0.0,59,14960.0
490.0,59,8312.0,0.0,59,15255.0,0.0,59,15255.0
495.0,59,8607.0,0.0,59,15550.0,0.0,59,15550.0
500.0,59,8902.0,0.0,59,15845.0,0.0,59,15845.0
505.0,59,9197.0,0.0,59,16140.0,0.0,59,16140.0
510.0,59,9492.0,0.0,59,16435.0,0.0,59,16435.0
515.0,59,9787.0,0.0,59,16730.0,0.0,59,16730.0
520.0,59,10082.0,0.0,59,17025.0,0.0,59,17025.0
525.0,59,10377.0,0.0,59,17320.0,0.0,59,17320.0
530.0,59,10672.0,0.0,59,17615.0,0.0,59,17615.0
535.0,59,10967.0,0.0,59,17910.0,0.0,59,17910.0
540.0,59,11262.0,0.0,59,18205.0,0.0,59,18205.0
545.0,59,11557.0,0.0,59,18500.0,0.0,59,18500.0
550.0,59,11852.0,0.0,59,18795.0,0.0,59,18795.0
555.0,59,12147.0,0.0,59,19090.0,0.0,59,19090.0
560.0,59,12442.0,0.0,59,19385.0,0.0,59,19385.0
565.0,59,12737.0,0.0,59,19680.0,0.0,59,19680.0
570.0,59,13032.0,1.705403799854564e-06,59,19975.0,1.0230376723782627e-07,59,19975.0
575.0,59,13327.0,0.0,59,20270.0,0.0,59,20270.0
580.0,55,12516.0,0.055685778464867275,55,19588.0,0.0009271011535470147,55,19588.0
585.0,46,10303.0,0.4565921834149012,46,18875.0,0.012716096642957732,46,18875.0
590.0,36,6761.0,0.9036702304940856,36,18165.0,0.027374362926272374,36,18165.0
595.0,34,3831.0,1.4752286222551458,34,17636.0,0.03766567986017647,34,17636.0
600.0,43,4019.0,0.730816049070154,43,17825.0,0.014548701964744915,43,17825.0
605.0,54,4264.0,0.7770383984515633,54,18071.0,0.007027620763416242,54,18071.0
610.0,55,4536.0,0.10089660392872264,55,18344.0,0.006272745011615501,55,18344.0
615.0,56,4815.0,0.11842865887445672,56,18623.0,0.00744288004947127,56,18623.0
620.0,56,5095.0,0.002286766628645435,56,18903.0,0.0001437165891539423,56,18903.0
625.0,57,5380.0,0.0,57,19188.0,0.0,57,19188.0
630.0,57,5665.0,0.0,57,19473.0,0.0,57,19473.0
635.0,57,5950.0,0.0,57,19758.0,0.0,57,19758.0
640.0,53,6072.0,0.0661853192711064,53,19273.0,0.0011071968399096195,53,19273.0
645.0,48,6151.0,0.4526684661968941,48,18787.0,0.010587674347865958,48,18787.0
650.0,46,6153.0,0.6415665548190124,46,17956.0,0.0064933272047176934,46,17956.0
