step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
130.0,15,419.0,3.884501681424777,15,738.0,0.1306456705276075,15,738.0
135.0,15,494.0,4.326088651791878,15,636.0,0.14728214107048299,15,636.0
140.0,15,569.0,4.1110248843309325,15,584.0,0.12618348139455268,15,584.0
145.0,17,647.0,3.4404618386593753,17,648.0,0.0884844368434062,17,648.0
150.0,19,736.0,2.416436524756001,19,737.0,0.07304941196994358,19,737.0
155.0,21,835.0,1.4624831442679203,21,836.0,0.06712569450090561,21,836.0
160.0,23,943.0,1.2694924135750711,23,944.0,0.06386263040654712,23,944.0
165.0,21,962.0,1.448989754056136,21,994.0,0.07155082778595337,21,994.0
170.0,19,1035.0,1.781020931483472,19,1055.0,0.09589065401387199,19,1055.0
175.0,20,795.0,1.8872088197605823,20,971.0,0.08332564369710159,20,971.0
180.0,15,438.0,2.2162350713718104,15,898.0,0.07468342840647949,15,898.0
185.0,16,484.0,1.9759498407013603,16,943.0,0.07504545115303685,16,943.0
190.0,22,570.0,2.239944787443668,22,1023.0,0.07253538735688161,22,1023.0
195.0,23,587.0,1.5721240003993593,23,1087.0,0.05696406866834467,23,1087.0
200.0,20,614.0,2.065442604892058,20,1139.0,0.05822528935135393,20,1139.0
205.0,21,718.0,2.163880579320354,21,1216.0,0.08933959358920851,21,1216.0
210.0,24,789.0,2.1059459356430663,24,1300.0,0.06555193359080172,24,1300.0
215.0,31,913.0,1.509126159882436,31,1409.0,0.05150933009571702,31,1409.0
220.0,32,931.0,1.3507517139040583,32,1362.0,0.05102587722865775,32,1362.0
225.0,30,828.0,1.639087581772418,30,1339.0,0.04757224739820296,30,1339.0
230.0,29,959.0,1.8947710335742225,29,1315.0,0.08204525131074884,29,1315.0
235.0,32,1107.0,2.5487809435633078,32,1227.0,0.08278489044639296,32,1227.0
240.0,37,1280.0,2.434249300537885,37,1338.0,0.05065024636308367,37,1338.0
245.0,41,1477.0,1.8209122303716228,41,1535.0,0.021803380881125937,41,1535.0
250.0,42,1686.0,1.3755027538624283,42,1744.0,0.02563115042673274,42,1744.0
255.0,38,1702.0,0.9824087342188358,38,1832.0,0.04499994336195982,38,1832.0
260.0,31,1430.0,0.8006946027450005,31,1890.0,0.03262206609639434,31,1890.0
265.0,26,1344.0,1.5510733111491162,26,1929.0,0.056246205835854914,26,1929.0
270.0,23,1390.0,2.7272804742789263,23,1865.0,0.0852494902976458,23,1865.0
275.0,24,1341.0,2.2241427163148004,24,1878.0,0.0680441511661984,24,1878.0
280.0,28,1419.0,1.2516321925661893,28,1935.0,0.03545380697395973,28,1935.0
285.0,35,1584.0,1.2174903888351998,35,2068.0,0.03906792541723019,35,2068.0
290.0,34,1702.0,1.5483141619618257,34,2130.0,0.0428912558491879,34,2130.0
295.0,29,1718.0,1.2889312427780242,29,2170.0,0.03922591253736994,29,2170.0
300.0,27,1808.0,1.6436324234529862,27,2197.0,0.06043394939072718,27,2197.0
305.0,28,1911.0,2.0414705196529606,28,2291.0,0.06896782555087938,28,2291.0
310.0,34,2068.0,1.3584133422486473,34,2443.0,0.04914183704029113,34,2443.0
315.0,39,2078.0,0.9720360603129407,39,2520.0,0.03603038362244969,39,2520.0
320.0,37,2119.0,1.4820829287863964,37,2637.0,0.04645333765578335,37,2637.0
325.0,37,2258.0,1.3573781950090953,37,2811.0,0.049638328617473186,37,2811.0
330.0,43,2448.0,1.6737739437252386,43,2999.0,0.04111330967495531,43,2999.0
335.0,45,2538.0,1.1659010472375173,45,3057.0,0.03656717738948462,45,3057.0
340.0,34,2454.0,1.4941076703791214,34,3100.0,0.05987964010100651,34,3100.0
345.0,31,2452.0,1.6199181097552309,31,3064.0,0.060829749144617334,31,3064.0
350.0,34,2611.0,2.571410853661489,34,3034.0,0.07713982711544537,34,3034.0
355.0,36,1865.0,1.8105093254821514,36,2686.0,0.05306616798697187,36,2686.0
360.0,37,1195.0,1.1037078084129082,37,2462.0,0.032239489899750506,37,2462.0
365.0,42,871.0,1.2332026758753438,42,2287.0,0.041269935373891085,42,2287.0
370.0,42,843.0,1.7600562679422256,42,2156.0,0.04467231347059982,42,2156.0
375.0,42,1021.0,1.662052480718827,42,2012.0,0.04790975345765266,42,2012.0
380.0,46,1236.0,1.2632048175385773,46,2100.0,0.042415621757839285,46,2100.0
385.0,51,1479.0,1.2715085798285821,51,2211.0,0.030363212351433404,51,2211.0
390.0,56,1749.0,0.8120643483445487,56,2249.0,0.006031717110496434,56,2249.0
395.0,56,2029.0,0.537528287053151,56,2529.0,0.009399223332466141,56,2529.0
400.0,56,2309.0,0.2082071561827396,56,2809.0,0.000552907521908122,56,2809.0
405.0,56,2589.0,0.2759120852220994,56,3089.0,0.0034371570246142027,56,3089.0
410.0,56,2869.0,0.10668870931523931,56,3369.0,0.006400042550404278,56,3369.0
415.0,53,2908.0,0.0662906278815988,53,3462.0,0.00158443494722223,53,3462.0
420.0,45,2686.0,0.5339227344846441,45,3520.0,0.018501533735850027,45,3520.0
425.0,36,2430.0,1.3043817095317822,36,3541.0,0.04519600087550125,36,3541.0
430.0,39,2478.0,1.639700789957,39,3724.0,0.048313787396555834,39,3724.0
435.0,46,2693.0,0.8710337414332804,46,3939.0,0.03276636409329508,46,3939.0
440.0,50,2891.0,0.4888934425661717,50,4008.0,0.01813484161810356,50,4008.0
445.0,46,3046.0,0.7934451080880554,46,4090.0,0.02518291896137931,46,4090.0
450.0,39,2734.0,0.924201419107885,39,4064.0,0.030488456366923496,39,4064.0
455.0,34,2032.0,1.3318729034369012,34,4016.0,0.03399722105645161,34,4016.0
460.0,39,1605.0,0.878085585367118,39,3878.0,0.028127152795834134,39,3878.0
465.0,43,884.0,1.1288581463828595,43,3781.0,0.021982746669050285,43,3781.0
470.0,38,497.0,1.235903714187658,38,3695.0,0.04069651138548347,38,3695.0
475.0,38,604.0,2.265217442907981,38,3335.0,0.06426657872789045,38,3335.0
480.0,39,797.0,2.3500385293896624,39,3162.0,0.06877635003026855,39,3162.0
485.0,39,992.0,2.529057778704471,39,2990.0,0.04601995015628525,39,2990.0
490.0,39,1187.0,2.1028706182984185,39,3003.0,0.03264689193945731,39,3003.0
495.0,39,1382.0,1.7570204214512823,39,3198.0,0.020325772405530754,39,3198.0
500.0,39,1577.0,1.1326984401807765,39,3393.0,0.020803491391865568,39,3393.0
505.0,39,1772.0,0.8151448050169315,39,3588.0,0.02206680644923307,39,3588.0
510.0,39,1967.0,0.8695041171369333,39,3783.0,0.026442116341497613,39,3783.0
515.0,39,2162.0,0.8600742163269413,39,3978.0,0.029668857682172995,39,3978.0
520.0,39,2357.0,0.7175466646683822,39,4173.0,0.03169350914461813,39,4173.0
525.0,36,2294.0,0.695838819893959,36,4023.0,0.02890134332999951,36,4023.0
530.0,32,2020.0,1.2648738870365903,32,3847.0,0.047401337805874716,32,3847.0
535.0,31,2054.0,1.7048355783080977,31,3667.0,0.06073102525862244,31,3667.0
540.0,32,2210.0,2.4635516902777277,32,3273.0,0.05453529553003511,32,3273.0
545.0,34,2374.0,2.0395582896966165,34,3309.0,0.024314528678340122,34,3309.0
550.0,34,2544.0,1.3602038474251987,34,3424.0,0.011789103778409603,34,3424.0
555.0,36,2720.0,0.6290762978219727,36,3600.0,0.01205828030438757,36,3600.0
560.0,36,2900.0,0.26040438594047755,36,3780.0,0.015621138928642923,36,3780.0
565.0,37,3085.0,0.2783437510476331,37,3965.0,0.016697285605736835,37,3965.0
570.0,40,3280.0,0.04296950003273734,40,4160.0,0.0025776544710700263,40,4160.0
575.0,40,3480.0,0.11840645847228781,40,4360.0,0.007102966914954278,40,4360.0
580.0,41,3680.0,0.20076416006888306,41,4560.0,0.012043440915949792,41,4560.0
585.0,38,3679.0,0.16937470540194494,38,4652.0,0.006673116324656047,38,4652.0
590.0,33,3662.0,0.5097098503709451,33,4731.0,0.010837824561558846,33,4731.0
595.0,32,3767.0,0.9488073819092405,32,4891.0,0.022719023320084766,32,4891.0
600.0,35,3934.0,1.2717020264691146,35,5058.0,0.027712514459120787,35,5058.0
605.0,34,3497.0,0.45120464284316136,34,4789.0,0.025090838523585957,34,4789.0
610.0,28,2287.0,0.66436953355771,28,4501.0,0.02061811244469527,28,4501.0
615.0,20,1203.0,1.8438673391406715,20,3979.0,0.0599570450746193,20,3979.0
620.0,18,848.0,3.4147300995997756,18,3242.0,0.10051336411025696,18,3242.0
625.0,18,938.0,4.008561431235884,18,2720.0,0.13530498947205266,18,2720.0
630.0,19,1031.0,3.5991207747488305,19,1870.0,0.10478802569891688,19,1870.0
635.0,19,1126.0,3.564256841776669,19,1370.0,0.08010974824331511,19,1370.0
640.0,21,1225.0,2.954259805549306,21,1469.0,0.07321401865085497,21,1469.0
645.0,23,1332.0,2.2742409023156225,23,1576.0,0.07808233662876764,23,1576.0
650.0,23,1442.0,2.0335859148535973,23,1686.0,0.07843333023080079,23,1686.0
655.0,25,1564.0,1.5517658556046405,25,1808.0,0.07168150172291872,25,1808.0
660.0,27,1693.0,1.3810806071237263,27,1937.0,0.06435345707840971,27,1937.0
665.0,29,1833.0,1.715818973937485,29,2077.0,0.05891962404637327,29,2077.0
670.0,30,1978.0,1.5626415030590672,30,2222.0,0.04983425431415679,30,2222.0
675.0,31,2130.0,1.9235864955278947,31,2374.0,0.05741708563902373,31,2374.0
680.0,33,2290.0,1.6813292812504947,33,2534.0,0.04704023986531818,33,2534.0
685.0,36,2462.0,1.223767367321478,36,2707.0,0.047097902970795295,36,2707.0
690.0,37,2647.0,1.2514414436725756,37,2892.0,0.055033587294157645,37,2892.0
695.0,38,2833.0,1.3220057146725948,38,3078.0,0.03810278739471139,38,3078.0
700.0,37,2170.0,1.2739034022261577,37,2836.0,0.04107124254337164,37,2836.0
705.0,34,1803.0,1.0497566271383458,34,2581.0,0.04687708412160487,34,2581.0
710.0,32,1839.0,1.8038285822003868,32,2451.0,0.0656077766589165,32,2451.0
715.0,34,2006.0,2.4404347091188874,34,2443.0,0.06760020881900634,34,2443.0
720.0,38,2186.0,2.109354818499699,38,2463.0,0.036961045740912725,38,2463.0
725.0,41,2382.0,1.4712133135859358,41,2631.0,0.03861102471152312,41,2631.0
