step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
765.0,21,468.0,0.6864947266253772,21,470.0,0.04118144730806103,21,470.0
770.0,15,192.0,0.9461294781214526,15,470.0,0.046162886407471494,15,470.0
775.0,9,79.0,2.241075893671075,9,369.0,0.08899967106132667,9,369.0
780.0,2,20.0,4.475281762445855,2,292.0,0.1880887619995986,2,292.0
785.0,4,35.0,5.489463221408311,4,228.0,0.22271997229995327,4,228.0
790.0,7,62.0,5.496901940845333,7,154.0,0.18975531026045908,7,154.0
795.0,8,96.0,5.444771519007701,8,118.0,0.16089967326480642,8,118.0
800.0,8,131.0,5.361044226101778,8,131.0,0.15046798586773436,8,131.0
805.0,7,166.0,4.675672562267254,7,166.0,0.10052774698273513,7,166.0
810.0,9,208.0,2.9314091700227856,9,208.0,0.11811303291387173,9,208.0
815.0,2,10.0,3.2722790827930046,2,149.0,0.17384001386218842,2,149.0
820.0,3,13.0,3.655933527084251,3,52.0,0.18285960215147645,3,52.0
825.0,4,30.0,4.504876586368059,4,38.0,0.16605126642737586,4,38.0
830.0,7,59.0,4.860914646494395,7,59.0,0.15966355347958405,7,59.0
835.0,10,98.0,3.4052741811315648,10,98.0,0.09953070407381234,10,98.0
840.0,12,148.0,2.783847332591998,12,148.0,0.1054420817982098,12,148.0
845.0,16,215.0,1.9533079385494732,16,215.0,0.09208974204398483,16,215.0
850.0,17,292.0,1.7046833080450574,17,292.0,0.08529749455702294,17,292.0
855.0,21,384.0,1.2670149053433195,21,384.0,0.05968457699790218,21,384.0
860.0,16,185.0,1.3950175932092375,16,392.0,0.07671049315899985,16,392.0
865.0,11,79.0,2.236867539643357,11,326.0,0.09613102250108625,11,326.0
870.0,7,64.0,3.6463616359772506,7,289.0,0.13626664160317026,7,289.0
875.0,8,101.0,4.974209975301331,8,217.0,0.1703303873665757,8,217.0
880.0,9,144.0,5.2656247814277615,9,198.0,0.176308703591364,9,198.0
885.0,10,192.0,5.090676883763683,10,207.0,0.13992334881864926,10,207.0
890.0,11,247.0,4.255538469297801,11,247.0,0.08906768896518753,11,247.0
895.0,13,310.0,3.136726431281036,13,310.0,0.06856651835264359,13,310.0
900.0,14,376.0,1.6914706463199505,14,376.0,0.07582689469906123,14,376.0
905.0,6,93.0,1.744219612393126,6,327.0,0.09647323720876307,6,327.0
910.0,5,23.0,2.9571850566261624,5,226.0,0.14131079133673746,5,226.0
915.0,7,48.0,3.8642499357076003,7,152.0,0.1481915146070411,7,152.0
920.0,9,83.0,4.171139321293781,9,123.0,0.13736982789387925,9,123.0
