step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
10635.0,6,227.0,3.264312124611436,1,9.0,0.31250374977732204,1,13.0,0.0,4,220.0,0.037217388792056764,0,0.0,0.3545471888938365,6,242.0
10640.0,6,244.0,2.693141082579966,1,14.0,0.3060105498639557,0,0.0,1.0,5,245.0,1.1649699091200854e-05,0,0.0,0.538694069932545,6,259.0
10645.0,5,211.0,2.7852008331661118,1,16.0,0.0,0,0.0,0.5893592103135822,3,201.0,0.0,1,3.0,0.0003708467675373474,5,220.0
10650.0,4,215.0,2.304257558717497,0,0.0,1.0,0,0.0,0.21770466124459076,3,216.0,0.0,1,11.0,0.1326515736118692,4,227.0
10655.0,5,240.0,2.9984922113329016,0,0.0,1.0,1,8.0,0.22157824037056892,3,231.0,0.010325912015501924,1,16.0,0.23270442225955237,5,255.0
10660.0,4,255.0,2.7882127840885014,0,0.0,1.0,0,3.0,0.5433547196992347,3,246.0,0.06291495716296253,1,21.0,0.10931477534222034,4,270.0
10665.0,6,282.0,2.4838409925803133,0,0.0,1.0,1,5.0,0.0005719874612587211,3,261.0,0.11124766612997691,2,31.0,3.5660223197561993e-06,6,297.0
10670.0,4,274.0,2.505873496935237,0,0.0,1.0,1,10.0,0.0,3,276.0,0.0,0,0.0,1.0,4,286.0
10675.0,4,294.0,3.67079379349856,0,3.0,0.25215961579311624,1,15.0,0.2794915245920393,3,291.0,0.0,0,0.0,1.0,4,309.0
10680.0,3,297.0,2.507382258184458,0,3.0,0.4453324518391631,0,0.0,0.11658098671579925,3,309.0,0.11623321466168009,0,0.0,1.0,3,312.0
10685.0,3,312.0,3.2551226391027814,0,3.0,0.2709756437726141,0,0.0,0.4094230288491054,3,324.0,0.1100413171595591,0,0.0,1.0,3,327.0
10690.0,4,330.0,2.63297405605046,0,0.0,1.0,0,0.0,0.4170540045497656,4,342.0,1.8487824340805583e-06,0,0.0,1.0,4,342.0
10695.0,5,353.0,2.9001644421821022,0,0.0,1.0,1,3.0,6.920289544102552e-05,4,362.0,0.0,0,0.0,1.0,5,365.0
10700.0,3,120.0,1.5486885402457098,0,0.0,1.0,1,8.0,0.0,2,229.0,0.008532641627326578,0,0.0,1.0,3,237.0
10705.0,2,31.0,3.1448866409535374,0,0.0,1.0,1,13.0,0.0,1,123.0,0.06327203665170023,0,0.0,1.0,2,136.0
10710.0,3,42.0,2.4969993780737103,0,0.0,1.0,1,18.0,0.0,2,129.0,0.00048125861459492707,0,0.0,0.15434303461173438,3,147.0
10715.0,3,57.0,3.595693788770588,0,0.0,1.0,1,23.0,0.0,2,139.0,0.0,0,0.0,0.21172573876549863,3,162.0
10720.0,2,61.0,2.4935491590760646,0,0.0,1.0,1,28.0,0.0,1,36.0,0.014342828474974624,0,0.0,0.4066649449812655,2,64.0
10725.0,3,71.0,2.7820888243134005,1,0.0,0.0,1,33.0,0.0,1,41.0,0.11894862800244359,0,0.0,0.4782236204552449,3,74.0
10730.0,0,0.0,4.778708387277871,0,0.0,0.2849583511028481,0,0.0,1.0,0,0.0,0.4315247121208359,0,0.0,1.0,0,0.0
10735.0,0,0.0,6.586275209286488,0,0.0,0.46530619175739346,0,0.0,1.0,0,0.0,0.29612849285258835,0,0.0,1.0,0,0.0
10740.0,1,3.0,6.130740294954726,0,0.0,0.49606605570323503,0,3.0,0.4362145062406386,1,6.0,0.21005856853999408,0,0.0,1.0,1,9.0
10745.0,1,8.0,7.20717599290956,0,0.0,0.13217509420765358,0,3.0,0.5169281022674589,1,11.0,0.30250215732526586,0,0.0,0.7450744481148323,1,14.0
10750.0,2,15.0,4.925714876354948,0,0.0,0.31423683589926893,0,0.0,0.5832780633555356,2,18.0,3.631030621683768e-05,0,0.0,0.20125470215577979,2,18.0
10755.0,3,30.0,4.7201348401308705,0,0.0,0.5051573486555634,0,0.0,1.0,2,28.0,0.22338223426567094,1,5.0,6.45653619160773e-05,3,33.0
10760.0,3,23.0,2.3978357995273116,1,1.0,0.003953686021940165,0,0.0,1.0,1,15.0,0.28925799446338113,1,10.0,0.021582274048532742,3,26.0
10765.0,5,43.0,1.1072954904603676,1,6.0,0.0,0,3.0,0.14220788339951848,3,25.0,0.00011075831228481819,1,15.0,0.1233237572869115,5,49.0
10770.0,2,27.0,2.6788957812752994,0,0.0,1.0,0,3.0,0.3374818152115062,1,14.0,0.013119808120509953,1,20.0,0.2100758923940588,2,37.0
10775.0,0,0.0,4.066276128152832,0,0.0,1.0,0,0.0,0.41294728230347555,0,7.0,0.15011123329581735,0,3.0,0.21723043481699955,0,10.0
10780.0,2,4.0,5.665941650869248,0,0.0,1.0,0,0.0,0.5916306203824536,1,8.0,0.0014380682524419745,1,6.0,0.2946425372648937,2,14.0
10785.0,2,14.0,7.17520939945676,0,0.0,1.0,0,0.0,1.0,1,16.0,0.2212968134350882,1,8.0,0.4017482802275133,2,24.0
10790.0,4,28.0,4.86385542012457,0,0.0,0.07835469064193955,0,0.0,1.0,1,21.0,0.27404158038424237,3,17.0,0.001560016637166644,4,38.0
10795.0,3,26.0,1.900376013344542,0,0.0,0.26767699941683937,0,0.0,0.047261626088134744,2,29.0,0.008708228155710042,1,13.0,0.011078764952225558,3,42.0
10800.0,2,20.0,2.8911492252965827,0,0.0,0.47114075179797865,0,0.0,0.23894921108861314,1,11.0,0.08786766708006688,1,12.0,0.0,2,23.0
10805.0,1,13.0,5.246105258389042,0,3.0,0.43096798239136136,0,0.0,0.41881813168811743,1,16.0,0.23923083707793621,0,3.0,0.2636139658148427,1,22.0
10810.0,0,0.0,7.555250631806175,0,3.0,0.5929623711080969,0,0.0,0.3565066798438713,0,0.0,0.5487321863074888,0,3.0,0.6565779923958842,0,6.0
10815.0,4,7.0,2.0958009542984986,1,9.0,0.21658409830911426,0,0.0,1.0,2,3.0,0.003241263258934752,1,4.0,0.1318777797131438,4,16.0
10820.0,3,17.0,2.644539898513918,0,3.0,0.47951826195653774,0,0.0,1.0,1,7.0,0.0,2,13.0,6.689019081070945e-06,3,23.0
10825.0,2,23.0,3.739618053613105,0,0.0,1.0,0,3.0,0.2466709550020934,1,13.0,0.2129538712274736,1,11.0,0.0,2,27.0
10830.0,2,33.0,5.065414246278006,0,0.0,1.0,0,6.0,0.4310621624671718,1,18.0,0.31715066593454033,1,16.0,0.0,2,40.0
10835.0,1,22.0,6.475079997586579,0,0.0,1.0,0,6.0,0.5720996517127381,1,22.0,0.0,0,0.0,0.47593559213647524,1,28.0
10840.0,1,1.0,5.3512423826801925,0,0.0,0.055586170018541645,1,4.0,0.0003470508246310388,0,0.0,1.0,0,0.0,0.6479662511445785,1,4.0
10845.0,2,9.0,4.14732761141028,0,0.0,0.23373038034235816,1,9.0,0.0,0,0.0,1.0,1,3.0,0.0004465557893006861,2,12.0
10850.0,2,19.0,4.630399990042257,0,0.0,0.3936621260141532,1,14.0,0.0,0,0.0,1.0,1,11.0,0.2282814577810721,2,25.0
10855.0,1,13.0,4.9855822891430375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,16.0,0.27525578470427337,1,16.0
10860.0,2,21.0,4.222878404195252,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,24.0,0.25221391653074954,2,24.0
10865.0,1,8.0,2.2226533329723734,0,0.0,1.0,0,0.0,0.15661796745992235,0,0.0,1.0,1,11.0,0.013621192818443298,1,11.0
10870.0,2,17.0,3.8636511893443397,0,0.0,1.0,0,0.0,0.33503108795332237,0,0.0,1.0,2,20.0,3.036137622369601e-06,2,20.0
10875.0,2,27.0,3.423948992881924,0,0.0,1.0,0,0.0,0.3241984522021552,0,0.0,0.15244311072607203,2,30.0,0.0,2,30.0
10880.0,3,39.0,3.4297837211357813,0,0.0,1.0,1,2.0,0.16589903389584312,0,0.0,0.29017358502103807,2,40.0,0.0,3,42.0
10885.0,1,19.0,3.7156936327554284,0,0.0,1.0,0,0.0,0.5122878513481618,0,0.0,0.46127379965763377,1,19.0,0.0,1,19.0
10890.0,2,26.0,2.9764779034343114,0,0.0,1.0,1,2.0,0.0015195407034962146,0,0.0,1.0,1,24.0,0.0,2,26.0
10895.0,1,7.0,4.952359112895214,0,0.0,1.0,1,7.0,0.2932789202015154,0,3.0,0.3917956569225901,0,0.0,1.0,1,10.0
10900.0,1,12.0,4.8264565839981595,0,0.0,0.0958648347365656,1,12.0,0.10409399113546756,0,3.0,0.5813985610080198,0,0.0,1.0,1,15.0
10905.0,2,19.0,2.5707033114409663,0,0.0,0.2755752172104312,1,17.0,0.0,1,8.0,0.2177045060285131,0,0.0,1.0,2,25.0
10910.0,2,29.0,4.3133143777882825,0,0.0,0.44833957605917574,1,22.0,0.0,1,13.0,0.2953580764077303,0,0.0,1.0,2,35.0
10915.0,2,14.0,1.7090354652358106,0,3.0,0.21180175350172742,0,0.0,1.0,2,20.0,6.087298429985035e-05,0,0.0,0.11527677496250475,2,23.0
10920.0,1,7.0,3.6670890288485105,0,3.0,0.6043289797800802,0,0.0,1.0,1,10.0,0.0,0,0.0,0.29076178492805027,1,13.0
10925.0,2,14.0,3.893227285560764,1,8.0,0.2229304159193245,0,0.0,1.0,1,15.0,0.0,0,3.0,0.35046692281161407,2,26.0
10930.0,3,25.0,3.429120697028947,1,13.0,0.18797517885265763,0,2.0,0.4379009430421827,1,20.0,0.0,1,4.0,0.2101926514311005,3,39.0
10935.0,4,44.0,2.6292600730797084,2,22.0,0.0,0,2.0,0.556915455162675,1,25.0,0.0,1,9.0,0.1947144511372663,4,58.0
10940.0,4,45.0,0.3120330354271023,0,11.0,0.03441446554219006,1,5.0,0.00014009510780964014,1,30.0,0.0,2,18.0,2.483971368994456e-05,4,64.0
10945.0,2,40.0,1.7273025521271415,0,0.0,1.0,1,10.0,0.0,1,35.0,0.0,0,0.0,1.0,2,45.0
10950.0,2,50.0,3.739684967374601,0,3.0,0.23642783561619762,1,15.0,0.0,1,40.0,0.0,0,0.0,1.0,2,58.0
10955.0,1,42.0,5.892521804481917,0,3.0,0.39479885230776096,0,0.0,1.0,1,45.0,0.0,0,0.0,1.0,1,48.0
10960.0,1,47.0,5.732092976074911,0,3.0,0.5429378396525325,0,0.0,1.0,1,53.0,0.11494355856976735,0,0.0,1.0,1,56.0
10965.0,2,55.0,2.187067412926109,1,6.0,0.06240094001974707,0,0.0,1.0,1,58.0,0.1999946704093002,0,0.0,1.0,2,64.0
10970.0,2,65.0,3.4422398073926628,1,11.0,0.15586925065172827,0,0.0,1.0,1,63.0,0.257116928999461,0,0.0,1.0,2,74.0
10975.0,3,79.0,2.0123622991144656,1,16.0,0.24143518885596466,0,0.0,1.0,2,72.0,0.0,0,0.0,1.0,3,88.0
10980.0,1,67.0,1.0737318297872722,0,0.0,0.01299414115047915,0,0.0,1.0,1,70.0,0.0,0,0.0,0.1564209129556289,1,70.0
10985.0,2,77.0,2.870543353625548,1,5.0,5.156766978941488e-05,0,3.0,0.2698400026342614,1,75.0,0.0,0,0.0,0.32736479410321745,2,83.0
10990.0,1,77.0,4.137861283309758,0,0.0,0.14340074591553167,0,3.0,0.29664801902137133,1,80.0,0.0,0,0.0,0.5035961076145712,1,83.0
10995.0,1,82.0,5.0189334983749925,0,0.0,0.3303907105747228,0,3.0,0.3081346004824522,1,85.0,0.0,0,0.0,1.0,1,88.0
11000.0,2,91.0,5.3403516032525795,0,0.0,0.5302319613111612,1,10.0,0.3091897689777136,1,90.0,0.23217044024843905,0,0.0,1.0,2,100.0
11005.0,3,102.0,4.433606784522577,1,1.0,0.0022723986869712803,1,15.0,0.16074799504689297,1,95.0,0.4240036325966854,0,0.0,1.0,3,111.0
11010.0,2,103.0,3.7779900630387275,1,6.0,0.0,0,5.0,0.3370505199140121,1,100.0,0.28522139557981246,0,0.0,1.0,2,111.0
11015.0,2,113.0,3.083044496969542,1,11.0,0.0,0,0.0,0.23163757122179987,1,105.0,0.09857143492487622,0,0.0,0.4511131407485297,2,116.0
11020.0,3,127.0,4.153881450163454,1,16.0,0.0,1,4.0,1.0430466885954265e-05,1,110.0,0.23993423934861993,0,0.0,0.6186814489397396,3,130.0
11025.0,3,142.0,4.1708853609097485,1,21.0,0.0,1,9.0,0.0,1,115.0,0.35256663128058924,0,0.0,1.0,3,145.0
11030.0,3,146.0,1.0541074266853194,1,26.0,0.0,0,0.0,1.0,2,123.0,0.007266093182063967,0,0.0,1.0,3,149.0
11035.0,4,166.0,1.8692854169639601,1,31.0,0.046813147638080255,0,0.0,0.10516099128134693,3,138.0,4.082337803455313e-06,0,0.0,1.0,4,169.0
11040.0,4,186.0,3.3255017074549285,1,36.0,0.146086243717039,0,0.0,0.28871065206506163,3,153.0,0.009818135711281204,0,0.0,1.0,4,189.0
11045.0,3,191.0,4.1292495744582265,1,41.0,0.2376368619869203,0,0.0,0.47425548624790337,2,153.0,0.07351572430731533,0,0.0,0.16808101496842223,3,194.0
11050.0,5,209.0,2.451209733830244,2,47.0,0.0015737370169758953,1,2.0,0.022087100700681685,2,163.0,0.1354761453208727,0,0.0,0.37495160488389245,5,212.0
11055.0,5,234.0,3.629831062306765,2,57.0,0.1926387630919866,1,7.0,0.1112204784416802,2,173.0,0.13539074578554686,0,0.0,0.5890876490593759,5,237.0
11060.0,6,209.0,1.956767496179053,1,11.0,0.03813440060553021,1,12.0,0.20768664899350875,3,187.0,0.0,1,2.0,9.823549865213008e-05,6,212.0
11065.0,3,38.0,1.6113708800762219,2,21.0,0.011068857252551708,1,17.0,0.1893629258172276,0,0.0,1.0,0,0.0,1.0,3,38.0
11070.0,3,53.0,2.786511971290843,2,31.0,0.0720137758268026,1,25.0,0.12353725308636931,0,0.0,1.0,0,0.0,1.0,3,56.0
11075.0,3,68.0,4.966254449963258,2,45.0,0.21751400495481263,1,30.0,0.24734727980766777,0,0.0,1.0,0,3.0,0.41636432049517763,3,78.0
11080.0,2,51.0,5.547199083485155,2,55.0,0.3039969595656052,0,3.0,0.39058036144951724,0,0.0,1.0,0,3.0,0.34666316349944304,2,61.0
11085.0,7,73.0,1.2873285688265275,5,71.0,0.05511961083813424,1,7.0,0.008711691196317805,0,0.0,1.0,1,5.0,0.13355752072559265,7,83.0
11090.0,4,32.0,1.9580268277308301,2,25.0,0.1277669019314968,1,12.0,0.0,0,0.0,1.0,1,10.0,0.22372170702577188,4,47.0
11095.0,4,52.0,3.0458180673235886,2,32.0,0.24102211619230646,1,17.0,0.0,0,0.0,1.0,1,18.0,0.11919811970318339,4,67.0
11100.0,4,42.0,3.583232237417296,2,23.0,0.17674927528545525,0,0.0,1.0,0,3.0,0.4548568582474005,2,28.0,0.14945637115899904,4,54.0
11105.0,4,43.0,3.505041330322761,3,36.0,6.131886824467287e-05,0,3.0,0.14598235893222136,0,3.0,0.5228271190586864,1,13.0,0.12992029908537114,4,55.0
11110.0,5,58.0,2.0780442792241502,2,36.0,0.0,0,3.0,0.3382219338645701,1,5.0,0.052971053974954295,2,23.0,0.041978662754238616,5,67.0
11115.0,4,66.0,3.4300335284931096,2,46.0,0.0,1,3.0,0.2754009705910894,0,0.0,0.29352865620987206,1,20.0,0.1572031757096527,4,69.0
11120.0,3,46.0,4.7897759989258395,1,18.0,0.0,1,6.0,0.2459820894851091,0,0.0,0.4663701774636266,1,31.0,0.31358549395198815,3,55.0
11125.0,3,61.0,5.066148750774291,1,23.0,0.0,1,11.0,0.1818326669038415,0,3.0,0.5862074102519218,1,36.0,0.272535256111102,3,73.0
11130.0,7,87.0,3.742576821684105,1,28.0,0.07100746124685615,1,19.0,0.3072317341672936,0,3.0,0.38797133277957835,5,52.0,0.18621187321132734,7,102.0
11135.0,8,126.0,3.814584484839988,1,33.0,0.15586142034348643,1,24.0,0.22369579363819847,1,4.0,0.2890253659261044,5,74.0,0.0,8,135.0
11140.0,3,60.0,4.055414076040938,1,38.0,0.2412033745215621,0,6.0,0.019407689372073194,1,9.0,0.2623433596231512,1,23.0,0.015640151661659236,3,76.0
11145.0,2,61.0,2.8620759897960464,1,43.0,0.0,0,0.0,0.30065223787180323,0,2.0,0.02362746300741955,1,18.0,0.0,2,63.0
11150.0,0,0.0,5.393177645776889,0,6.0,0.42590000817522033,0,0.0,0.34694093577852314,0,0.0,0.36459442863435904,0,3.0,0.283437086080425,0,9.0
11155.0,1,1.0,6.495092900677356,0,6.0,0.5961421375645042,1,1.0,0.18707659525563575,0,0.0,0.5379279000708259,0,6.0,0.37233709238900786,1,13.0
11160.0,2,3.0,5.304049608442958,1,8.0,0.21567743260276895,0,0.0,0.34425537930449535,1,1.0,0.004438520390764197,0,3.0,0.5146467405217441,2,12.0
11165.0,2,7.0,5.200498227752126,2,13.0,0.36267688152948935,0,0.0,0.27366883666738584,0,0.0,1.0,0,3.0,0.19769723745328796,2,16.0
11170.0,3,20.0,4.118538330055154,2,21.0,0.19577631715858998,0,0.0,0.27014191266753307,0,0.0,1.0,1,8.0,0.1650015359055016,3,29.0
11175.0,4,37.0,5.034289571500317,3,33.0,0.09111639288617059,0,3.0,0.46223431797625136,0,0.0,0.14205114228229682,1,13.0,0.4021768775732407,4,49.0
11180.0,4,40.0,4.447057819489663,1,31.0,0.1921545548376529,0,3.0,0.39834196951612205,0,3.0,0.38782535532659174,3,21.0,0.12116189104382756,4,58.0
11185.0,5,62.0,4.95720208716786,2,32.0,0.21463256189456792,0,3.0,0.29488714985620956,0,3.0,0.5284824111294705,3,36.0,0.0,5,74.0
11190.0,7,67.0,3.6461404610122896,2,42.0,0.2405622470871022,0,3.0,0.4642185692275671,3,8.0,0.0015023859777807014,2,23.0,0.0,7,76.0
11195.0,6,86.0,1.4391293683440933,3,55.0,6.919911660970973e-05,1,4.0,0.1696476882065115,0,5.0,0.03586446415920122,2,33.0,0.0,6,97.0
11200.0,3,36.0,2.220200501131671,1,8.0,0.0,1,7.0,0.07247171526058875,0,3.0,0.45637460800930274,1,25.0,0.13362281962821318,3,43.0
11205.0,3,51.0,4.652616396215868,1,13.0,0.0,1,14.0,0.27378975485570545,0,3.0,0.6243504562996772,1,30.0,0.28780887812265116,3,60.0
11210.0,3,66.0,5.699477731235762,1,18.0,0.0,1,22.0,0.34261427933734123,0,0.0,1.0,1,35.0,0.26309168930755583,3,75.0
11215.0,4,67.0,4.996608049148837,1,23.0,0.0,0,6.0,0.3068623783710658,0,0.0,1.0,3,47.0,0.00010307195296192762,4,76.0
11220.0,4,62.0,1.5560698647010764,0,0.0,1.0,1,6.0,3.778910754608059e-05,0,0.0,1.0,3,62.0,0.007586319397030991,4,68.0
11225.0,4,82.0,3.2488556524103873,0,0.0,1.0,1,14.0,0.1299094752954396,0,3.0,0.42542922130554583,3,77.0,0.04975821239059208,4,94.0
11230.0,2,65.0,4.756247238346535,0,0.0,1.0,1,19.0,0.21637971297322126,0,3.0,0.4538427288631807,1,68.0,0.13233668465267004,2,90.0
11235.0,1,57.0,3.7245741249301454,0,0.0,1.0,0,3.0,0.1555658946549712,0,0.0,0.16347552419514427,1,57.0,0.3458219311311422,1,60.0
11240.0,2,67.0,4.284589044897892,0,0.0,1.0,0,0.0,1.0,1,8.0,0.25834594535207506,1,62.0,0.25921304376221554,2,70.0
11245.0,2,71.0,4.540395889484985,0,0.0,1.0,0,0.0,1.0,0,3.0,0.42081534149081645,2,71.0,0.04704887045537653,2,74.0
11250.0,1,72.0,4.920052008864098,0,0.0,1.0,0,0.0,0.49923145229777466,0,0.0,0.5525635443147371,1,72.0,0.15842457465794688,1,72.0
11255.0,2,79.0,5.939613128126115,0,3.0,0.24802436212431944,0,0.0,0.6806603615134359,1,2.0,5.375970022752479e-05,1,77.0,0.28375253371836257,2,82.0
11260.0,2,9.0,5.614254828616238,0,3.0,0.42981182373099214,0,0.0,1.0,1,7.0,0.0,1,2.0,0.244800797273891,2,12.0
11265.0,3,22.0,2.5948360062995905,0,3.0,0.32128854431417864,0,0.0,1.0,1,12.0,0.05322667981988316,2,10.0,1.056919758445041e-05,3,25.0
11270.0,2,20.0,2.5249731053502713,1,6.0,0.00026814361391958345,0,0.0,1.0,1,17.0,0.16759045981245443,0,7.0,0.03738246288374977,2,30.0
11275.0,1,8.0,4.935938507919835,1,11.0,0.0,0,0.0,1.0,0,0.0,0.4486726445510534,0,0.0,1.0,1,11.0
11280.0,1,1.0,4.561115892211158,0,0.0,1.0,0,0.0,1.0,1,4.0,0.32185334833872237,0,3.0,0.2743263562597071,1,7.0
11285.0,2,8.0,5.371257718783403,0,0.0,1.0,0,3.0,0.28969744432116423,2,11.0,0.29628804915918466,0,3.0,0.45841648457901485,2,17.0
11290.0,3,18.0,4.110131109832754,1,0.0,0.0,0,3.0,0.42185896674187107,2,18.0,0.0,0,3.0,0.18570328411229198,3,24.0
11295.0,3,32.0,4.318875996280532,0,0.0,0.1744321431578028,0,3.0,0.3531536579700974,2,28.0,0.0,1,7.0,2.2551741663430816e-05,3,38.0
11300.0,4,51.0,4.28392047817258,0,0.0,0.22911101292224345,1,7.0,0.2617846367920927,2,38.0,0.0,1,12.0,0.0,4,57.0
11305.0,4,47.0,3.2695689455822445,0,0.0,0.4205702402811647,2,14.0,0.0007710648009975839,1,22.0,0.0,1,17.0,0.0,4,53.0
11310.0,4,50.0,2.0100018849782884,1,2.0,0.2424596556449548,2,27.0,0.09714486132296518,1,27.0,0.0,0,0.0,1.0,4,56.0
11315.0,4,60.0,1.9121508822815139,2,9.0,0.0008778410050586363,1,25.0,0.2311364876995857,1,32.0,0.0,0,0.0,1.0,4,66.0
11320.0,4,80.0,2.0414431529944794,2,19.0,0.0,1,30.0,0.07051092721143007,1,37.0,0.0,0,0.0,1.0,4,86.0
11325.0,3,47.0,2.6182088275457454,1,14.0,0.16227826810961593,1,8.0,0.0,1,42.0,0.0,0,0.0,1.0,3,64.0
11330.0,2,57.0,3.396155859240516,0,3.0,0.3644814323945706,1,13.0,0.0,1,47.0,0.0,0,0.0,1.0,2,63.0
11335.0,2,56.0,3.5673019354800006,1,7.0,0.19538378090182587,0,3.0,0.4087150671773596,1,52.0,0.014101054830041987,0,0.0,1.0,2,62.0
11340.0,1,57.0,5.2289593163753265,0,0.0,0.32136520624273973,0,3.0,0.5398114001975758,1,57.0,0.10052603223077823,0,0.0,1.0,1,60.0
11345.0,3,7.0,2.9021099220412565,1,3.0,0.1196175003261451,2,7.0,0.001770010802727903,0,0.0,0.3841671028499053,0,0.0,1.0,3,10.0
11350.0,3,22.0,4.528237655743929,1,8.0,0.2127228143117119,2,17.0,0.0,0,0.0,0.5527333988435083,0,0.0,1.0,3,25.0
11355.0,1,13.0,2.6686400828492367,1,13.0,0.008812264088650192,0,10.0,0.02372507888875149,0,0.0,1.0,0,3.0,0.40784757413376777,1,26.0
11360.0,2,22.0,3.4731012526757983,2,22.0,0.0,0,0.0,0.2500246298282197,0,3.0,0.24978880240874124,0,3.0,0.5505355441776323,2,28.0
11365.0,1,2.0,3.5427869132010716,0,8.0,0.02222966618276737,0,0.0,0.40503177252807676,0,3.0,0.38497547868469845,1,5.0,0.00013911000262466076,1,16.0
11370.0,1,7.0,4.917294048231497,0,0.0,1.0,0,0.0,0.4215874234149622,0,3.0,0.46086211284769985,1,10.0,0.0,1,13.0
11375.0,2,15.0,2.456790852327672,0,0.0,1.0,1,6.0,0.26189215873940835,0,0.0,0.03346067280833303,1,15.0,0.0,2,21.0
11380.0,2,25.0,4.46941144023527,0,0.0,1.0,1,11.0,0.3837929005286263,0,0.0,1.0,1,22.0,0.12005342260548636,2,33.0
11385.0,3,38.0,2.2841091865242746,0,0.0,1.0,2,19.0,0.004540829732077094,0,0.0,1.0,1,27.0,0.20682881964765307,3,46.0
11390.0,2,13.0,2.6189876457067727,0,0.0,1.0,2,16.0,8.154304664807497e-06,0,0.0,1.0,0,2.0,0.22307716802904534,2,18.0
11395.0,2,23.0,2.3994768385216574,0,3.0,0.2593152018193542,2,26.0,0.0,0,0.0,1.0,0,0.0,1.0,2,29.0
11400.0,1,18.0,3.939116176792108,0,6.0,0.33661628751333483,1,21.0,0.0,0,0.0,1.0,0,0.0,1.0,1,27.0
11405.0,1,23.0,5.981395860435232,0,6.0,0.4766502131205016,1,26.0,0.0,0,0.0,1.0,0,0.0,1.0,1,32.0
11410.0,1,3.0,5.302593123798061,1,6.0,0.23813379545155378,0,0.0,0.434661463557998,0,0.0,1.0,0,0.0,1.0,1,6.0
11415.0,2,9.0,5.734162239133188,2,12.0,0.0014558673706581505,0,0.0,0.5916478861679538,0,0.0,1.0,0,0.0,1.0,2,12.0
11420.0,3,21.0,1.714853127745064,2,22.0,0.0,1,2.0,0.0006243995220637281,0,0.0,1.0,0,0.0,1.0,3,24.0
11425.0,2,18.0,2.8332774471724407,1,11.0,0.0,1,7.0,0.0,0,0.0,1.0,0,0.0,1.0,2,18.0
11430.0,2,28.0,1.4692312876461073,1,16.0,0.03639596557142978,1,12.0,0.0,0,0.0,1.0,0,0.0,1.0,2,28.0
11435.0,1,17.0,3.221711002499796,0,0.0,0.24756226512079976,1,17.0,0.0,0,0.0,1.0,0,0.0,1.0,1,17.0
11440.0,0,0.0,5.639208839071743,0,0.0,0.4213747438032181,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
11445.0,1,0.0,3.699635191601763,0,0.0,0.2681412362246822,1,0.0,0.0,0,3.0,0.2674039322759981,0,3.0,0.28886573276037775,1,6.0
11450.0,1,5.0,5.05541021535173,1,5.0,0.0,0,0.0,0.18606329463583196,0,3.0,0.42714831106985984,0,3.0,0.4540783791379803,1,11.0
11455.0,1,2.0,3.4589681359400033,0,0.0,1.0,0,0.0,0.1934441246386186,0,3.0,0.291625552290627,1,5.0,0.24655081875950463,1,8.0
11460.0,2,11.0,2.80966808348098,0,0.0,1.0,0,0.0,0.36815990010878696,1,7.0,4.7677144196078544e-05,1,10.0,0.008968091479782194,2,17.0
11465.0,3,26.0,3.373253709823534,0,0.0,0.39749229014564147,0,3.0,0.40831810984443184,1,12.0,0.0,2,20.0,0.0,3,35.0
11470.0,3,41.0,4.1543019634914256,0,0.0,0.5737689671337445,0,3.0,0.390229655315346,1,17.0,0.0,2,30.0,0.0,3,50.0
11475.0,6,63.0,0.5590472273287016,1,1.0,0.005322291047840787,2,9.0,0.07647686461774454,1,22.0,0.0,2,40.0,0.0,6,72.0
11480.0,2,30.0,1.6052924397627868,1,6.0,9.693373527375328e-06,0,0.0,0.4133390930906411,1,27.0,0.0,0,0.0,1.0,2,33.0
11485.0,2,40.0,3.359354295333847,1,11.0,0.0,0,0.0,0.40966595691993535,1,32.0,0.0,0,0.0,1.0,2,43.0
11490.0,3,53.0,3.751456971086796,1,22.0,0.30783001230305196,1,3.0,0.02349461250707792,1,37.0,0.0,0,0.0,1.0,3,62.0
11495.0,3,68.0,5.189428953956064,1,27.0,0.36271859512809534,1,8.0,0.12693798074797108,1,42.0,0.0,0,0.0,1.0,3,77.0
11500.0,3,72.0,2.827332595057271,2,31.0,0.00035747344246181976,0,0.0,0.47780042925490346,1,47.0,0.0782217247407139,0,0.0,1.0,3,78.0
11505.0,3,87.0,3.229136568003018,2,44.0,0.08103458202013451,0,0.0,0.39218672325341675,1,52.0,0.1642444863804824,0,0.0,1.0,3,96.0
11510.0,5,109.0,2.2508405871618917,2,54.0,0.1447808119648845,2,7.0,3.0174187901491414e-05,1,57.0,0.25538061476738844,0,0.0,1.0,5,118.0
11515.0,4,117.0,0.9456494870154104,1,44.0,0.05004606794440006,2,17.0,0.0,1,62.0,0.0,0,0.0,1.0,4,123.0
